INPUT:image	GOLDEN:result
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180727-121915_FILE180727-121915_000856_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/+FILE171128-132501_f_00002065_0.999628.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/fiji/3_4/FILE190701-093115F_d18dcc59-821d-4e2a-94cc-56df31d7575b_748c0e09-ff03-44c7-be7c-d7268cefbb2b.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n40/16647_f_00000325_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/27843446.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180727-105535_FILE180727-105535_000448_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180613_161348_f_00016325_0.999989.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n10/FILE170505-104145_FILE170505-104145_000944_0.576817.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/FILE0003_f_00006660_0.999882.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170513-110224_FILE170513-110224_000972_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180711-105123_FILE180711-105123_000296_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Novokuznetsk/3_24_n20/20180312_101825_8_294_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25605102.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180710-130021_FILE180710-130021_000968_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/GTSRB/3_24_n60/test_09947.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0414_15_62_[0.99].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n5/FILE180712-134356_FILE180712-134356_000374_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_24_n110/FILE200622-074942F_80af2cae-4635-441f-8350-e88af5297720_000628_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180415-142122_FILE180415-142122_001702_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180620_170948_f_00008240_0.999882.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/29608190.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0420_7_383_[0.55].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/18276349.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/fiji/3_25_n20/FILE190718-130455F_3d42d0f9-e943-4846-8a60-bbb6bfecda52_FILE190718-130455F_3d42d0f9-e943-4846-8a60-bbb6bfecda52_000855_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/G5P_8778_G5P_8778_002427_0.999993.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_25_n80/FILE180608-142600_f_00002935_0.565456.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_4/FILE200518-141406_16505025-a1f3-4127-b337-40e863c0eed2_b4c8f8ff-ca89-48b2-815f-5447e7b55f92.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE0028 (2)_FILE0028 (2)_001554_0.999954.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180620_170948_f_00002580_0.999764.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/big_cities/3_24_n50/G5P_1006_001338_0.9982669949531555.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180712-145847_FILE180712-145847_000455_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE170913-135134_f_00003965_0.999876.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180417_125059_f_00002360_0.999704.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180408-124721_FILE180408-124721_000970_0.999974.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE170913-142735_f_00000035_0.999783.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180613_162349_f_00002975_0.999905.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/fiji/3_4/FILE190613-081012F_a677ccf5-017b-414b-ac91-2d5e10e4ec7e_436bf3e1-0b5a-4505-b0f2-a24ed565877d.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-162137_FILE180710-162137_000508_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/33207402.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/msp/3_24_n5/6600_f_00000065_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n20/FILE170513-175641_FILE170513-175641_000958_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/disk[8+11]/3_24_n5/FILE170511-123810_FILE170511-123810_000030_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n40/EMER180609-193550_f_00003460_0.9554381966590881.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n90/FILE170516-155253_FILE170516-155253_000136_0.999339.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/1_24/FILE150111-051429_001488_0.9344127178192139.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE150104-023540_FILE150104-023540_000299_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n30/FILE180711-104223_FILE180711-104223_000130_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/tmp_signs/3_24_n20_tmp/20180625_111933_f_00005210_0.993125.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25344288.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/20180613_165450_f_00007890_0.999565.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0010_f_00001900_0.999903.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180711-100022_FILE180711-100022_000119_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0012_f_00003635_0.999645.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n50/02_00045.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/big_cities/3_25_n40/G5P_4035_001152_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0427_f_00001015_0.999968.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/22596043.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/disk[8+11]/3_24_n5/FILE170530-173756_FILE170530-173756_001010_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n40/FILE180609-172430_f_00005700_0.8423222303390503.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/FILE180608-155335_f_00003375_0.999953.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n30/FILE180412-174743_f_00005005_0.99955.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n30/FILE180711-154916_FILE180711-154916_001026_0.921099.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170514-182818_FILE170514-182818_001444_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0366_f_00001535_0.999965.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0011_f_00000675_0.999968.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n60/FILE180713-101651_FILE180713-101651_000538_0.999961.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/G5P_8922_G5P_8922_000643_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n5/20170429_152537_f_00001930_0.99999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180608-155335_f_00004760_0.999862.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180417-114128_FILE180417-114128_001541_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n30/00028_00021.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/fiji/3_4/FILE190915-131443F_a8d21f33-5a3f-43e4-acca-63c172c84694_4d8b8d69-d719-4f9e-ae4e-690efdfaa2c5.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-125422_FILE180710-125422_000835_0.999951.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180126_131047_20180126_131047_001078_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Sergey/3_24_n40/935_21762_1.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180627-092056_FILE180627-092056_001618_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/GTSRB/3_24_n30/test_09634.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly_tmp/3_25_n50_tmp/18260652_1_43_43_127_127.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/20180521_143815_f_00007515_0.99945.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly_tmp/3_24_n50_tmp/28144822_1_54_58_162_172.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0012_f_00002870_0.999761.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0207_10_342_[0.46].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/4_4_1/FILE150111-050928_000610_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180531_101733_20180531_101733_001695_0.999992.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_25_n60/FILE170502-140402_FILE170502-140402_000212_0.829604.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_24_n20/FILE150111-015432_000862_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0410_8_415_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180712-101802_FILE180712-101802_000725_0.999959.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0383_12_179_[0.92].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/29258312.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/30611200.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170517-110516_FILE170517-110516_001428_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n5/FILE180709-165650_FILE180709-165650_000430_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n50/autosave16_10_2012_10_01_23_2_10050.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/12446453.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n30/FILE180711-102723_FILE180711-102723_000530_0.999784.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180711-142918_FILE180711-142918_000804_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180727-133258_FILE180727-133258_001285_0.99987.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180507-111152_f_00005520_0.999807.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180711-103622_FILE180711-103622_000627_0.999872.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180704-102805_FILE180704-102805_000822_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/16222463.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n40/autosave10_10_2012_15_21_27_2_39704.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n20/FILE170509-161400_FILE170509-161400_000320_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly_tmp/3_24_n90_tmp/21818983_2_41_41_121_121.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0429_14_455_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0383_f_00005685_0.999917.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0024_f_00002530_0.999799.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n30/20180623_072723_f_00003970_0.999928.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170505-161828_FILE170505-161828_000235_0.99998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180727-110535_FILE180727-110535_000588_0.994073.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE170913-135134_f_00002430_0.999798.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_25_n20/G5P_0722_f_00004915_0.999149.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180126_131047_20180126_131047_000766_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0401_f_00006980_0.999959.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n50/00053_00021.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/06141152_0001_f_00006705_0.999207.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-160936_FILE180710-160936_000687_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n50/ЛОЮ-А167-15_f_00000500_0.99999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180307-080812_f_00002970_0.999748.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0419_1_432_[0.47].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/20180418_164841_f_00001970_0.999138.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/FILE1291_f_00005280_0.999435.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/20180504_103724_20180504_103724_000920_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Novosibirsk/3_24_n20/G5P_1086_f_00005930_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/4_4_1/FILE150111-051429_000635_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/24252145.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180515_140659_f_00002020_0.999552.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/tmp_signs/3_25_n70_tmp/FILE170521-114437_FILE170521-114437_000279_0.797894.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly_tmp/3_24_n90_tmp/28441499_2_105_96_313_288.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0429_14_316_[0.99].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/GTSRB/3_24_n50/test_12004.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180521_141814_f_00008200_0.999824.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly_tmp/3_24_n90_tmp/3168087_2_29_29_85_87.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/23914874.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n10/FILE170507-101017_FILE170507-101017_000570_0.999988.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/36014021.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_25_n20/G5P_0220_16_110_[0.88].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0001_f_00005905_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180415-141622_FILE180415-141622_000571_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly_tmp/3_24_n60_tmp/4674490_2_59_53_175_159.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/26578475.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180513-113654_FILE180513-113654_001266_0.999997.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/7999266.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/24054098.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/31538540.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0420_7_201_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n30/FILE170430-090918_FILE170430-090918_000827_0.997254.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n50/FILE180511-120837_FILE180511-120837_000276_0.99973.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n20/FILE170514-133404_FILE170514-133404_000645_0.999968.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n20/EMER180609-200050_f_00006705_0.7344275712966919.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/20180504_103724_20180504_103724_000914_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/27957100.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/29112235.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/disk[8+11]/3_24_n5/FILE170508-130125_FILE170508-130125_000949_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0413_17_302_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0415_7_195_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/G5P_0428_f_00001675_0.999866.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180415_080503_f_00006305_0.999957.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n30/00062_00026.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/fiji/3_4/FILE200428-121753F_a26861cc-8b65-4b9e-a1be-8795df236666_FILE200428-121753F_a26861cc-8b65-4b9e-a1be-8795df236666_000653_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_24_n20/FILE150205-015318_000951_0.9999997615814209.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/24880922.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180126_130546_20180126_130546_000114_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n60/FILE180320-073838_FILE180320-073838_000173_0.994448.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n60/FILE170522-143634_FILE170522-143634_000734_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_25_n70/FILE0004_f_00003975_0.999982.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/25698849.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/disk[8+11]/3_24_n5/FILE170509-114841_FILE170509-114841_000792_0.99999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180409-080317_FILE180409-080317_000517_0.999608.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/GTSRB/3_24_n30/test_08261.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/18090162.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/6385376.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0392_5_419_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE150101-070909_FILE150101-070909_000837_0.994651.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n60/FILE170522-143634_FILE170522-143634_000727_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0366_9_117_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180613-074405_FILE180613-074405_000969_0.999992.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180710_145556_20180710_145556_001009_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n50/FILE180613-220944_f_00004120_0.4656524062156677.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/fiji/3_4/FILE190613-104002F_5231b3b5-73bf-47b8-83e3-01d628e24ba6_FILE190613-104002F_5231b3b5-73bf-47b8-83e3-01d628e24ba6_000613_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/fiji/3_4/FILE190728-100557F_1c6bb361-d795-4b8c-b1aa-b1851eb3baf6_FILE190728-100557F_1c6bb361-d795-4b8c-b1aa-b1851eb3baf6_000472_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180711-124345_FILE180711-124345_000245_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n20/6084_f_00000165_0.999945.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n40/autosave09_10_2012_13_39_33_0_20227.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/24462352.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/12746429.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n60/FILE0024_f_00000535_0.999987.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/G5P_0722_f_00012045_0.999919.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0251_f_00001935_0.999889.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n5/FILE180711-130446_FILE180711-130446_000301_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0014_f_00008255_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/fiji/3_4/FILE190722-133220F_edc8c46f-6535-434b-9747-e4ef210c8702_FILE190722-133220F_edc8c46f-6535-434b-9747-e4ef210c8702_000734_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/G5P_0414_f_00000610_0.999948.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/3_24_n5/FILE150106-060356_001425_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/27722402.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/25224057.jpg	bad
